id,onstreet_spots,offstreet_spots
-7998226#0,28,NA
-7998226#1,31,NA
-7998229,36,NA
-7998239,63,NA
-7998398,37,NA
-7998422#0,13,NA
-7998422#1,22,NA
-7998422#2,26,NA
-7998422#3,25,NA
-7998422#4,10,NA
-79984342,5,NA
-800361602,15,NA
-8003638,14,NA
-8004060#1,14,NA
-8004060#2,6,NA
-8004060#3,16,NA
-8004060#4,15,NA
-8004060#5,6,NA
-8005155#0,16,NA
-8005155#1,22,NA
-800617494,9,NA
-8007326#0,61,54
-8007327,8,108
-8008608,4,NA
-8008610,3,NA
-8008676#2,17,NA
-8008692,37,NA
-8008862#2,40,NA
-8009007#0,19,NA
-8009007#1,10,NA
-8009007#2,5,NA
-8009007#3,12,NA
-8009007#4,22,NA
-8009007#5,14,NA
-8014716#0,5,NA
-8014716#1,7,NA
-8014738,4,NA
-8014740,5,NA
-8014742,29,26
-8014743,10,NA
-8014744#0,7,NA
-8014744#1,25,NA
-8014744#2,10,NA
-8014745,5,NA
-8014747,78,NA
-8014748,4,NA
-8014751#2,13,NA
-8014752,8,NA
-801574237,36,NA
-801722841#0,15,NA
-801722841#1,16,NA
-801722841#2,15,NA
-801753160#0,1,NA
-801753160#1,22,NA
-802021414,24,22
-802136427#0,20,NA
-802136427#1,9,NA
-802154934,13,NA
-8022425#3,57,NA
-8023381,26,NA
-8023382#0,15,NA
-8023382#1,35,NA
-8023383#0,25,NA
-8023383#1,14,NA
-8023383#2,14,NA
-8023386#0,40,NA
-8023387,27,NA
-8023390,27,NA
-8023391,21,NA
-8023536#0,34,NA
-8023536#1,30,NA
-8023538#1,17,NA
-8023538#2,37,51
-8023538#3,34,NA
-8023538#4,9,NA
-8023789,16,NA
-8023816,29,NA
-8025429#1,2,NA
-80261810#0,27,NA
-80261810#1,34,NA
-80261810#2,32,NA
-802869049,4,NA
-803210484,59,NA
-8036570#0,18,NA
-8036570#1,11,NA
-80366517#2,42,19
-8036802,16,NA
-8036804#0,12,NA
-8036804#1,25,NA
-8036804#2,5,NA
-8036804#4,2,NA
-8036805#0,11,NA
-8036805#1,15,NA
-8036806#0,3,NA
-8036806#1,16,NA
-8036806#2,5,NA
-8036806#3,3,NA
-8036810,28,NA
-8036812#0,13,NA
-8036812#1,6,NA
-8036812#2,20,NA
-8036933,25,NA
-80376981,12,NA
-80376984,35,NA
-80376986#0,35,NA
-80376986#1,50,NA
-80376990#0,16,NA
-80376990#1,46,NA
-80377002#0,21,NA
-80377002#1,42,NA
-80377002#2,13,NA
-80377020#0,15,NA
-80377020#4,29,21
-80377020#5,11,NA
-80377020#6,10,NA
-8039003#2,13,NA
-8039004,11,NA
-804215888,26,NA
-804215889#0,14,NA
-804215889#1,13,NA
-804241025#0,24,NA
-804241025#1,19,NA
-804576399,8,NA
-8048600#0,18,NA
-8048600#1,19,NA
-8048602#0,19,NA
-8048602#1,23,NA
-8048604,39,NA
-8048605#0,69,NA
-8048605#1,81,NA
-8048606#1,46,220
-8048607,19,NA
-8048608,20,NA
-8048733#0,53,NA
-8048733#1,52,NA
-8048737#0,56,NA
-8048737#1,41,NA
-8048737#2,14,NA
-8048738#0,12,NA
-8048738#1,17,NA
-8048738#2,14,NA
-8048738#3,13,NA
-8048738#4,15,NA
-8048738#5,14,NA
-8048738#6,22,NA
-8048743#0,6,NA
-8048743#1,41,NA
-8048752,34,NA
-8048753#0,15,NA
-8048753#1,21,NA
-8048754#0,17,NA
-8048754#1,16,NA
-8048756,36,NA
-8048758#0,44,NA
-8048758#1,42,NA
-8049678,20,19
-804982520#0,6,NA
-804982520#1,17,NA
-804982520#2,17,NA
-804982520#3,20,NA
-804982520#4,19,NA
-805112709#0,18,NA
-805112709#1,7,NA
-805112709#2,10,NA
-805112709#3,15,NA
-805112709#4,16,NA
-805112709#5,40,NA
-805112709#6,2,NA
-805112710,45,NA
-806123794,23,12
-806123795,72,35
-806374496,15,NA
-8064968#0,7,NA
-8064968#1,7,NA
-8064968#2,31,NA
-8065010#0,8,NA
-8065010#1,28,NA
-8065010#2,28,NA
-806822590,68,NA
-806903762,34,NA
-80706109#2,8,NA
-807140901,53,NA
-80715076#0,10,NA
-80715076#1,22,NA
-80718772#0,2,NA
-807305562,31,49
-8074410#0,31,NA
-8074410#1,41,NA
-807662330,18,NA
-807826743#0,21,19
-807826743#1,28,5
-807826743#2,30,NA
-807826744#0,34,42
-807826744#1,16,NA
-807826744#2,18,NA
-807826744#5,22,9
-8080223,25,NA
-8080584#0,14,NA
-8080584#1,14,NA
-8080588,46,NA
-8080589,38,NA
-8080758,31,81
-808254847#0,29,NA
-808254847#1,32,NA
-808254847#2,18,NA
-808254847#3,24,NA
-808254847#4,8,NA
-808254847#5,16,NA
-8084122#0,21,NA
-8084122#1,24,NA
-8084123#0,25,NA
-8084123#1,17,NA
-8084124,25,NA
-8084125#1,17,NA
-8084126,42,NA
-8084127,42,NA
-8084128#0,61,NA
-8084128#1,23,NA
-808474209,21,NA
-80852553,78,NA
-808642119,4,NA
-80883517,22,NA
-80883601#0,63,NA
-80883601#1,7,NA
-80883601#2,13,NA
-80883630#0,26,NA
-80883630#1,16,NA
-80883630#2,16,NA
-80883630#3,9,NA
-80883634#0,31,NA
-80883634#1,16,NA
-80883634#2,3,NA
-80883681,29,NA
-80883700,23,NA
-80883729#0,26,NA
-80883729#1,24,NA
-809300934,13,NA
-8094519,14,NA
-8094520#2,34,NA
-8100297#0,13,NA
-8100297#1,38,NA
-8100317#2,64,NA
-8100381#0,48,NA
-8100381#1,46,NA
-8100618#0,9,NA
-8100618#1,11,NA
-8100626#0,21,NA
-8100626#1,21,NA
-810165443,17,NA
-810343933,2,NA
-810450511,14,NA
-810456621,33,NA
-810787036,11,NA
-810803487,7,NA
-8109650,31,NA
-81096611#0,30,NA
-81096611#1,56,NA
-81096611#2,7,NA
-81096611#3,27,NA
-8113455#0,27,NA
-8113455#1,12,NA
-8113456#0,27,13
-8113456#1,12,116
-8113457,37,NA
-8113458,63,NA
-8113459,29,234
-8113937,20,NA
-8113939,12,NA
-8113941#0,2,NA
-8113941#1,28,NA
-8113948,24,NA
-8113949,24,NA
-8113950,24,NA
-8113953,6,NA
-8113954,35,NA
-8113958,20,NA
-8115415,40,NA
-8115416,24,NA
-8115417#0,20,NA
-8115417#1,17,NA
-8115418,12,NA
-8116206#0,2,NA
-81283582,17,NA
-81283584#0,23,NA
-81283605,16,NA
-81283639#0,27,NA
-81283639#1,18,NA
-81283639#2,8,NA
-81283670,46,NA
-81283680#0,36,NA
-81283680#1,14,NA
-81283694,18,NA
-81283720,31,NA
-81283736,28,NA
-813203680,4,NA
-813553199,20,NA
-813606312#0,13,NA
-813622490,16,NA
-81370997,11,NA
-813812657,2,88
-813947554#0,29,NA
-813947554#1,18,NA
-814007277,33,NA
-814007278,5,NA
-81414482,43,NA
-81414489#0,15,NA
-81414489#1,14,NA
-81414489#2,4,NA
-81414489#3,7,NA
-81414498#0,13,NA
-81414498#1,13,NA
-81414498#2,7,NA
-81414503#0,12,NA
-81414503#1,33,NA
-81414509,18,NA
-81414525,11,NA
-81414529#0,12,NA
-81414529#1,26,44
-81414536#1,12,NA
-81414536#2,1,NA
-81414551#0,39,NA
-81414551#1,1,NA
-81414566,60,NA
-81414571,18,NA
-81414575#0,14,NA
-81414575#1,19,NA
-81414586#0,16,NA
-81414586#1,36,NA
-814265560,20,NA
-814580981#0,20,NA
-814580981#1,5,NA
-814580987,234,NA
-814837809,22,43
-814837888,52,59
-814840409#0,28,24
-814840749#0,47,NA
-814840750#0,17,NA
-814840750#1,49,29
-814842404,59,NA
-814842405#0,39,NA
-814842407#0,16,NA
-814842626#0,16,NA
-814842628,54,NA
-814842629,20,NA
-814842895#0,18,NA
-814842896,9,NA
-814842897#0,12,NA
-814842898#0,21,NA
-814842898#1,28,NA
-814845183,1,NA
-814845184,1,NA
-814845185,1,NA
-814845186,1,NA
-814845187,2,NA
-814845188,1,NA
-8149302,19,NA
-814944198,3,40
-8149623,23,44
-8149624#3,16,NA
-8149650,23,NA
-8149652,15,NA
-8149653,37,NA
-8149654#3,24,NA
-8149654#4,19,NA
-8149654#7,24,NA
-8149657#2,10,NA
-8149663#1,46,NA
-8149664#2,26,NA
-8149740,16,NA
-8150009#0,18,NA
-8150009#1,14,NA
-8150010,8,NA
-8150016,22,NA
-8150017,19,NA
-815074932,46,NA
-81509135#0,39,NA
-81509135#1,30,NA
-81509135#2,51,NA
-8150977,10,31
-8150996,4,NA
-8152828#0,19,NA
-8152831#0,19,NA
-8153802,19,NA
-815499270,3,5
-815558865#0,3,NA
-815558865#1,37,164
-815558866,1,NA
-815559893#0,16,NA
-815559893#1,17,NA
-815559894,52,NA
-815559895#0,17,NA
-815559895#1,18,NA
-815559895#2,17,NA
-815559895#3,34,NA
-815559895#6,23,NA
-815559896,41,NA
-815565987,66,NA
-815565992,53,15
-815565995,9,NA
-815566011#0,21,24
-815566011#1,7,NA
-815567213,21,NA
-816085782,11,NA
-816085783,29,NA
-816085784#0,55,NA
-816085784#1,40,NA
-816123581,25,NA
-816236471,14,10
-816236480,19,NA
-816236485#0,45,21
-816236488#0,38,NA
-816236489#0,8,NA
-816324751,25,NA
-816324763,22,NA
-81641949#0,4,NA
-8167312,16,NA
-8168670,48,NA
-8169169,7,NA
-8169170#0,51,NA
-8169170#1,19,NA
-816978351,7,NA
-816978352,3,NA
-816978356#2,38,NA
-816978370,12,NA
-816978371,4,NA
-816978372,23,5
-816978376#0,17,NA
-816978378#0,39,14
-816978398#0,8,NA
-816978398#1,4,NA
-816978400,8,NA
-816978407,9,NA
-816978412,14,NA
-816978413,2,NA
-8170379#2,21,NA
-8170842#0,17,NA
-8170842#1,21,NA
-8170932#0,6,NA
-8170932#1,13,NA
-817288928,7,NA
-817288929,3,NA
-817288930,12,3
-817288931,21,NA
-817288932,12,NA
-817288935,40,14
-817288936,12,NA
-817288937,17,NA
-817288958,28,22
-817289021#2,53,53
-817804962,12,NA
-817804963,8,NA
-817804964,15,NA
-818690235,6,NA
-818690236,28,NA
-818780550,15,NA
-818868786#1,15,NA
-818868786#2,12,NA
-818868787#0,34,NA
-818868787#1,12,NA
-818875551,11,NA
-818875883#0,12,NA
-818875883#1,12,NA
-818875883#2,12,NA
-819026947#0,14,NA
-819026947#1,22,NA
-819029012#2,40,NA
-819895492,6,NA
-820190113,70,NA
-820190114,119,NA
-820474701#2,22,NA
-821100848#0,29,NA
-82121133#0,18,NA
-82121146#2,19,NA
-82121162,38,NA
-82121166,44,NA
-82121173#0,18,NA
-82121191#0,18,NA
-82121192#0,10,NA
-82121192#1,7,NA
-82121192#2,6,NA
-82121192#3,13,NA
-82121195,30,NA
-821811196,28,NA
-82201213,9,NA
-82201215,6,NA
-82201216,6,NA
-82201218,10,NA
-82212039,4,NA
-82212046#2,28,NA
-82212047,10,NA
-822674838,35,300
-82286834#0,7,NA
-82286834#1,19,NA
-822945972,76,NA
-822945974#0,27,NA
-822945974#1,10,NA
-824251625#0,39,NA
-824251625#1,26,NA
-824251625#2,26,NA
-824251626#0,17,NA
-824251626#1,21,NA
-824251626#2,25,NA
-824251627,15,NA
-824251628#0,8,NA
-824251628#1,5,NA
-824260898,1,NA
-824274173#0,35,30
-824274173#1,21,58
-824496040,30,NA
-824496043,20,NA
-824500927,24,NA
-82451158#0,20,NA
-82451158#1,17,NA
-82451158#2,12,NA
-82451158#3,4,NA
-82451158#4,13,NA
-82456843#0,33,NA
-82456843#1,4,NA
-82456843#2,16,NA
-82456843#3,3,NA
-824574378,27,NA
-824574379,30,NA
-824612665,40,NA
-82467264#2,13,NA
-82467264#3,15,NA
-824819925#0,1,NA
-824819925#1,2,NA
-824819925#2,1,NA
-824819958,29,NA
-824921529#2,39,28
-824921529#3,1,NA
-82533418#2,19,NA
-82533418#3,23,NA
-825463794#0,15,NA
-825463794#1,24,20
-825463795,11,NA
-825889803,41,NA
-826077507#2,20,NA
-826108091,18,NA
-826146258,4,NA
-826281710,20,NA
-82652406,25,NA
-82658674#0,32,NA
-82658674#3,30,NA
-827618810,50,NA
-827618811,43,NA
-827618812,48,NA
-827618813,16,NA
-827928527#0,23,NA
-827928528,26,NA
-827928529#0,11,NA
-827928529#1,15,NA
-827930693,10,NA
-827930694#0,25,16
-827930694#1,11,NA
-827930695#0,2,NA
-827930695#1,2,NA
-827930696,37,NA
-827931670#0,6,NA
-827931670#1,25,NA
-828031456#1,8,87
-828031457#0,23,NA
-828031457#1,18,NA
-828098142,18,NA
-828208300,7,NA
-828487668#0,29,NA
-828487668#1,5,NA
-828829036,50,NA
-829223491,13,NA
-829223492,35,NA
-829225808,8,NA
-829225809,7,NA
-829225810,35,NA
-829225811#0,15,NA
-829225811#1,34,NA
-829273365,50,NA
-829315147,26,NA
-829827166,36,NA
-83030876#2,23,NA
-830440396,6,NA
-830440398,34,NA
-830440399,21,NA
-830595515,33,NA
-830619830#0,14,NA
-830619830#1,30,NA
-830619830#2,19,NA
-830678136,13,NA
-83103833,7,NA
-831333337#0,16,NA
-831333337#1,21,NA
-83146232#2,12,NA
-831706824,8,NA
-831860725#2,15,NA
-832159613,9,NA
-832173064,6,NA
-832250600,21,NA
-832472977,28,NA
-832662792,62,NA
-832662810#0,21,NA
-832691198#0,20,NA
-83276616#0,4,NA
-83276616#1,7,NA
-83276616#2,13,NA
-83276616#3,31,NA
-83276616#4,37,NA
-83276616#5,32,NA
-832911935,50,NA
-833153791,13,NA
-833602330#0,18,NA
-833602330#1,5,NA
-833602331,6,NA
-833602340,6,NA
-833602349,30,25
-833602351,4,NA
-833631560#0,12,NA
-833631560#1,12,NA
-833631563,20,NA
-833648782,65,8
-833648783#0,27,6
-83422706,15,NA
-834757479#0,25,NA
-834757479#1,27,NA
-834757479#2,33,NA
-834757479#3,30,NA
-834757479#4,23,NA
-83503561,15,NA
-835046996,39,NA
-835058267,34,NA
-835059172,75,NA
-83510030,27,NA
-835295270#0,34,NA
-835295270#1,39,NA
-835295271,18,NA
-83530787,15,NA
-835353167#0,18,NA
-835353167#1,14,NA
-835353167#2,21,NA
-835377409#0,20,NA
-835377409#1,12,NA
-835377409#2,6,NA
-835456129,19,NA
-835456131#0,28,NA
-835456131#1,32,NA
-835493183,32,NA
-836354421,44,NA
-836354422#0,19,NA
-836354427,39,NA
-836354428#0,9,NA
-836354428#1,16,NA
-836394975,15,NA
-836498458#0,13,NA
-836498461,19,170
-836498474#0,29,NA
-836498493,28,NA
-836498502,8,NA
-836498506,15,7
-836712466,4,NA
-83674801#0,8,NA
-83674801#1,2,NA
-83674802#0,41,NA
-83674802#1,33,NA
-83674802#2,12,NA
-83674803#0,19,NA
-83674803#1,21,NA
-83674805#0,16,NA
-836802677,40,NA
-836843941,7,NA
-836843942#1,11,NA
-836869436#0,16,NA
-836871682,15,NA
-836874709,59,NA
-836874710,6,NA
-836879039#0,35,NA
-837072794,18,NA
-837085999,4,NA
-837086002,20,NA
-837147974,25,48
-837147980,2,NA
-837147987#0,30,4
-837200664,3,NA
-837200667#0,21,NA
-837200667#1,2,NA
-837200669#0,2,NA
-837200669#1,3,NA
-837200670,13,5
-837200678,59,9
-837200687,5,NA
-837312998,7,NA
-837326310,33,NA
-837376157,73,8
-837376159,25,54
-837428954#1,9,NA
-837433792,14,NA
-837433796#2,21,63
-837630883,41,NA
-83800303,8,NA
-838147095,33,77
-838147099,13,NA
-838227172,4,NA
-838239661,7,NA
-838498101#0,4,NA
-838498101#1,15,NA
-838498101#2,21,NA
-838499436#1,17,NA
-838499436#2,17,NA
-838499436#3,10,NA
-838499436#4,20,NA
-838499436#5,17,NA
-838499436#6,3,NA
-838499436#7,26,NA
-838499437,2,NA
-838503739,25,NA
-838509361,53,NA
-838509823#0,8,NA
-838509823#1,12,NA
-838509824,42,NA
-838534516,47,NA
-838728032#0,14,NA
-838809350,10,19
-838809367,3,NA
-838809376,13,195
-838809377,20,NA
-838809380,9,NA
-838809404,40,52
-839025943,38,NA
-839025944,19,NA
-839025945#0,25,NA
-839025965,18,NA
-839025968,22,NA
-839025969,4,NA
-839108674,29,NA
-83913804#0,3,NA
-83913804#1,9,NA
-83913804#2,10,NA
-839916331,25,NA
-839916332,8,NA
-839916333,3,NA
-839916334,9,26
-840101796,2,NA
-840229275,25,NA
-840229277,25,NA
-840278135,27,7
-840278607,1,NA
-84035916,10,NA
-840486087,39,NA
-840566796,23,NA
-840593692,27,NA
-840832843,1,NA
-840875318,47,18
-840875319,4,NA
-840875326,37,23
-840875333#0,17,NA
-840875335#0,3,NA
-840875335#1,3,NA
-840875336#0,17,NA
-840875344,12,NA
-840875346,33,NA
-840875352#2,9,NA
-840977504,5,NA
-840977508,6,18
-840977560,35,NA
-840983083,3,NA
-840983084,4,NA
-841050071,18,NA
-841491626,17,NA
-8417740,44,NA
-842099972#0,29,NA
-842099973#0,17,NA
-842099973#1,16,NA
-842099973#2,37,NA
-842099973#3,5,NA
-842099974#0,31,NA
-842099975#0,16,NA
-842099975#1,17,NA
-842099975#2,26,NA
-842102718,19,NA
-84217784,114,183
-842185451,15,NA
-842228318#0,17,NA
-842228318#1,13,NA
-842233296#0,5,NA
-842233296#1,8,NA
-842233296#2,3,NA
-842233296#3,9,NA
-842233296#4,4,NA
-842252665,22,NA
-842376006,89,NA
-842378642,24,NA
-842378643#0,19,NA
-842378643#1,23,NA
-842378644,24,NA
-842378645,8,NA
-843135494,119,NA
-843140825,7,NA
-843150583#0,30,NA
-843150583#1,17,NA
-843150584#0,12,NA
-843150584#1,13,NA
-843183409#1,12,NA
-843189064#1,30,NA
-843882002#2,22,NA
-843882003,6,NA
-843882004,6,NA
-84392980,20,NA
-843994635#0,16,NA
-843994635#1,17,NA
-844076875,21,NA
-844527456#1,14,NA
-844527457#1,38,NA
-844527459#0,16,NA
-844527459#1,16,NA
-844527462,3,13
-844539445,25,NA
-844553069,20,NA
-844553070,69,NA
-844553071#0,23,NA
-844553071#1,7,NA
-844553071#2,25,NA
-844553071#3,11,NA
-844623775,19,NA
-844639694,1,NA
-844709935#0,19,NA
-844709935#1,10,NA
-844730334#0,40,73
-844730334#1,1,NA
-844730334#2,28,NA
-844730335,6,NA
-84476536,2,NA
-845145780,15,NA
-845188895,10,NA
-845476764#0,38,NA
-845476765#0,30,NA
-845476765#1,28,2
-845476765#4,16,NA
-845476767,35,NA
-845575602,1,NA
-84575573,2,NA
-84581244,4,NA
-845934549,29,NA
-846152647,12,NA
-846155249,21,NA
-846155250,20,NA
-846310968,20,NA
-846310970,9,NA
-846310971,19,NA
-846310973,11,NA
-846724600,17,NA
-846724601,31,NA
-846724602,14,NA
-846724604#0,8,NA
-846724604#1,27,NA
-846724610,4,NA
-846732246#0,13,NA
-846732256,34,NA
-84673443,3,NA
-846771701#0,21,NA
-846771701#1,20,NA
-846771701#2,15,NA
-846774898#0,32,NA
-846774898#1,1,NA
-84683943,27,NA
-846955493,34,NA
-846957783,16,NA
-846957784,24,NA
-846957785,28,NA
-846959753#0,19,NA
-846959753#1,1,NA
-846959754,35,NA
-846966848#0,21,NA
-847020780,21,NA
-847752642#0,29,NA
-847752643,52,NA
-847752644,5,NA
-84792463#0,1,NA
-84792463#1,5,NA
-84799534#2,7,NA
-84802627#0,19,NA
-848060086,44,NA
-848060089,43,NA
-848060090,44,NA
-848132796,33,5
-848277792#0,20,NA
-848277792#1,18,NA
-848277792#2,18,NA
-84868091#2,32,NA
-848918653,4,NA
-849204052#0,17,NA
-849204052#1,21,NA
-849520611#0,6,NA
-849520611#1,11,NA
-849520611#2,3,NA
-849520614#0,49,NA
-849528478#0,8,NA
-849528478#1,16,NA
-849528479,8,NA
-849528480#2,17,NA
-849528487#2,63,NA
-849540330,37,12
-849565610,23,NA
-849583680,36,3
-849583682,9,NA
-849586690,11,9
-849599088#0,9,NA
-849599089#2,13,NA
-849599089#3,7,NA
-849599093,4,NA
-84960595,4,NA
-84960597,12,NA
-849656411,12,143
-850002037#0,5,NA
-850002037#1,7,58
-850002038#0,6,NA
-850002038#1,6,NA
-850089394,32,NA
-850131605#0,15,NA
-850131605#1,18,NA
-850131606,18,NA
-850131607#0,13,NA
-850131607#1,11,NA
-850131607#2,13,NA
-850131607#4,23,NA
-850131607#5,12,NA
-850131607#6,7,NA
-850350919#0,8,NA
-850350919#1,10,NA
-850350919#2,11,NA
-850350920,5,NA
-850453338,24,NA
-8508890,39,NA
-851003528,30,NA
-851003529,8,NA
-851063006#2,6,NA
-851288359,37,NA
-851289380,23,NA
-85129356#0,10,NA
-85129356#1,15,NA
-85129356#2,16,NA
-85129356#3,12,NA
-851293902,6,NA
-851321033,11,NA
-851436048,75,NA
-851436055,60,5
-851436059,7,NA
-851436060,8,NA
-851436061,25,NA
-851506421,32,37
-851506423#0,24,26
-851552628#2,8,NA
-851552629,62,4
-851610741,67,13
-851610745,25,NA
-851610754#0,3,NA
-851610758,44,65
-851610759,36,NA
-851979949#0,45,NA
-851979949#1,34,49
-851979949#2,29,NA
-852130988,32,146
-852155553,16,NA
-852155554,37,NA
-852423324,111,84
-852517050#2,5,NA
-852542889,38,4
-852542890,32,NA
-852787061#2,6,NA
-852787067,33,NA
-852787068,5,NA
-852787070,32,NA
-852787071#0,32,NA
-853231946#0,28,NA
-853231947#0,25,NA
-853231948#0,18,NA
-853248692,34,NA
-853248693,44,NA
-853623077,59,NA
-854050892,25,NA
-854144498,13,NA
-854178396,11,NA
-854178399,13,NA
-854505132#1,2,NA
-854505132#2,1,NA
-854964284#0,3,NA
-855153389,65,NA
-855399566,6,NA
-855434885,4,NA
-855853895,6,NA
-855895262,24,NA
-856043395#2,5,22
-856142942#2,41,NA
-8561434#0,12,NA
-8561434#2,19,NA
-8561434#3,21,NA
-856152388#2,44,41
-856298443,108,73
-85637556#0,30,NA
-85637556#1,21,3
-856796867,16,NA
-856907669,15,NA
-856907670,28,21
-856970580,37,NA
-856982229,15,NA
-856982234,9,NA
-856982235#0,21,NA
-856982237,23,NA
-856982239,9,NA
-856982244#0,18,NA
-856982248,24,NA
-857118835,7,NA
-857347418,4,NA
-857496078,32,NA
-857503740,15,NA
-857509617,4,NA
-857511460,16,NA
-857983579,39,NA
-858104926,7,NA
-858121886,42,NA
-858177673,42,NA
-858527785,7,NA
-858659623,2,NA
-858659626,26,NA
-858659629,3,NA
-85900654,23,NA
-85900752,4,NA
-8590558,86,NA
-859427215#0,1,NA
-859427215#1,43,NA
-859678082,6,NA
-860151161#0,34,NA
-860151161#2,37,5
-860151161#3,38,NA
-860195534,11,NA
-860334818,1,NA
-860369551#0,19,NA
-860369551#1,11,NA
-860369551#2,16,NA
-860369551#3,32,NA
-860369551#4,33,NA
-860369551#5,34,NA
-860638027,6,NA
-860638029,1,NA
-860638042#0,3,NA
-860638042#2,2,NA
-860638044#2,22,NA
-860638046#2,26,8
-860667828,30,NA
-860763946#0,14,NA
-861068542,37,2
-861068543,6,4
-861068544,4,NA
-86112092,7,NA
-862073168,12,NA
-862146124#3,22,28
-862218842,26,NA
-862511943,274,NA
-862881294,45,NA
-86327970,25,NA
-863292885#0,24,NA
-863325963,22,NA
-863325968,32,NA
-863348547,63,60
-863348548,61,10
-863348549,4,NA
-863411685,2,NA
-863912372,19,NA
-863913425,24,NA
-865203220,2,NA
-8654435#1,16,NA
-8654435#2,16,NA
-8654435#3,1,NA
-8655377#0,14,NA
-8655377#1,16,NA
-8655377#2,13,NA
-8655381,23,NA
-865634012#0,25,NA
-865634013#0,29,NA
-865634014#0,18,NA
-865634014#1,28,NA
-865634015#0,19,NA
-865634015#1,29,NA
-865634017#0,16,NA
-865634017#1,16,NA
-865634533,18,NA
-865635335#0,18,NA
-865635335#1,21,NA
-865635335#2,19,NA
-865635335#3,23,NA
-865635335#4,28,NA
-865635335#5,15,NA
-865635336#0,17,NA
-865635336#1,17,NA
-865635336#2,21,NA
-865635336#3,21,NA
-865635336#4,23,NA
-865635336#5,20,NA
-865635808#1,20,NA
-865635808#2,5,NA
-865639322,61,NA
-865647945,7,NA
-865933762,43,12
-865933763,2,NA
-865933916,19,NA
-865948241,40,NA
-866019420,14,NA
-866019784,32,NA
-866020130,17,NA
-866020131,18,NA
-866020473#0,25,NA
-866020473#1,22,NA
-866096146,14,NA
-866358442,26,NA
-86640928#1,21,NA
-86640928#3,15,NA
-866658747,38,NA
-866658764,36,73
-866658785,9,NA
-86693557#0,13,2
-86693557#1,18,7
-8669523#0,21,NA
-8669523#1,42,NA
-8669523#2,17,NA
-8669523#3,42,NA
-8669523#4,19,NA
-8669531#0,19,NA
-8669531#1,18,NA
-8669537,17,NA
-8669538,17,NA
-8669539,20,NA
-8669542,36,NA
-8669543#0,43,NA
-867018817,57,NA
-86724076,4,NA
-867442403,18,NA
-867850613#2,35,13
-867868153,23,NA
-868144481,14,NA
-868144482,11,NA
-868144483#2,13,NA
-868399799,2,NA
-868401254,3,NA
-868401255,4,NA
-868422411,187,NA
-868623022,25,NA
-86877363#0,5,NA
-86877363#1,8,NA
-86877882#0,25,NA
-86877899,39,NA
-869080709,13,23
-869144134,14,NA
-870239104#0,19,NA
-870239104#1,15,NA
-870241435,14,NA
-870458178#0,63,NA
-870458178#1,1,NA
-870659476#0,11,NA
-870659476#1,5,NA
-870659477#0,19,NA
-870659481#1,4,NA
-870659482,24,NA
-871616070,5,NA
-871883698#0,9,NA
-871883698#1,13,NA
-871883803,22,NA
-871915365#0,23,NA
-873150441,33,NA
-873593127,22,NA
-874119207,27,NA
-874528353#2,39,NA
-874650461#2,11,NA
-874650461#3,22,7
-874650461#7,7,NA
-874650461#8,19,NA
-8752473#2,73,NA
-875458334,10,NA
-875619203,14,NA
-875619204,5,NA
-875619205,45,NA
-875619206,7,NA
-875619207#3,26,NA
-875619208#0,38,NA
-875747511#0,2,NA
-875747511#1,6,NA
-875796572#0,15,NA
-875796572#1,34,NA
-875853965#0,26,NA
-875853965#1,49,NA
-875860587,3,NA
-875860588#0,2,NA
-875860588#1,2,NA
-875860589#2,12,NA
-875860590#1,3,NA
-875861320,30,NA
-876275686,7,NA
-87687993#2,38,221
-87719965#0,30,NA
-87719965#1,30,NA
-87719965#2,16,NA
-87719965#3,4,NA
-87719965#6,13,NA
-877425885#0,15,NA
-877425885#1,16,NA
-877425885#2,25,NA
-8778855,16,NA
-8778857,22,NA
-8778868,9,NA
-87792612,25,NA
-877995098#1,122,NA
-878010571,16,NA
-878010572,5,NA
-878100517#0,6,NA
-878343306#0,6,NA
-878343306#1,21,NA
-8784068,4,NA
-878567533,33,NA
-878601745,7,NA
-8786393#0,12,NA
-8786393#1,11,NA
-879059806,26,NA
-8792775,73,NA
-879283064#1,55,NA
-879462302,53,53
-879934693,19,NA
-879934694,17,NA
-880121416,35,NA
-880707287,6,NA
-881072113#0,5,NA
-881132954#2,5,NA
-881155244#0,44,NA
-881155244#1,38,NA
-881447348,19,NA
-881561776,10,NA
-881598757#0,50,10
-881598757#1,14,NA
-881921235#2,15,NA
-881927662#0,36,NA
-881927662#1,15,NA
-881927663#2,27,NA
-881927664,27,NA
-88220696,29,NA
-882325274,27,NA
-883094661,24,NA
-883118723#0,33,NA
-883118723#1,26,NA
-883118723#2,11,NA
-883118723#3,8,NA
-883707143,17,NA
-883716279,4,NA
-883733061,2,NA
-883733096,4,NA
-883834076,4,NA
-883834166,11,NA
-884139300,13,NA
-88416594,33,195
-88421430,14,NA
-88425448,6,NA
-884488222,16,NA
-884621611,4,NA
-884740103,10,NA
-88479049,18,155
-88479050#0,3,NA
-88479050#1,7,NA
-885023163,9,NA
-885509773#0,1,NA
-885509773#1,1,NA
-885617463,7,NA
-885685006,2,NA
-886215309,10,NA
-88624899,35,NA
-886438092,17,NA
-886438098,24,NA
-886438142,14,NA
-886441122,6,NA
-886443672,21,NA
