id,onstreet_spots,offstreet_spots
-1079758387,36,NA
-1079762778#1,27,NA
-1079762805#0,16,12
-1079762805#2,16,5
-1079900449,39,NA
-1079900451,6,NA
-1079983417,19,NA
-1079985610,6,NA
-1079985614,27,NA
-1080198781,8,NA
-1080200810#2,25,NA
-1080201091,49,NA
-1080299689#2,76,NA
-1080299689#3,3,NA
-1080299809#0,25,NA
-1080299809#3,21,NA
-108031933#2,23,NA
-108037688,31,NA
-1080688904,20,NA
-1080689149,18,NA
-1080689208,20,NA
-1080689481#0,3,NA
-1080689481#1,7,NA
-1080946396,28,NA
-1080946505#0,11,NA
-1080946505#1,16,NA
-1080947049,21,NA
-1080947050,2,NA
-1080947233,13,NA
-1080947237,17,NA
-1080947307,44,NA
-1081089262,7,NA
-1081168711,19,NA
-1081170842,19,NA
-1081328158,16,NA
-1081404951,26,NA
-1081404952,35,NA
-1081624462,25,NA
-1081624466,10,NA
-1081624486#2,34,NA
-1081624520,54,NA
-1081679472,14,NA
-1081727207,42,NA
-1081727209,34,NA
-1082020570,5,NA
-1082080831,33,NA
-1082168169#0,10,NA
-1082168181,31,NA
-1082236078,3,NA
-1082280838,21,NA
-1082323749#0,11,NA
-1082323749#1,23,14
-1082327477,44,NA
-1082327495,43,NA
-1082327521,35,NA
-1082346484,24,NA
-1082452681#0,29,NA
-1082452681#1,16,NA
-1082478163,48,NA
-1082490294,14,NA
-1082490849,21,NA
-1082491709,17,NA
-1082505502#0,13,NA
-1082505502#1,8,NA
-1082537797,48,NA
-1082631359,16,NA
-1082631360,6,NA
-1083226619#0,65,NA
-1083226619#1,3,NA
-1083346203,60,NA
-1083346206,21,NA
-1083346207,58,NA
-1083346216#0,37,NA
-1083346216#1,2,NA
-1083506538,27,NA
-1083506750,23,NA
-1083507345,19,NA
-1083523410#2,24,NA
-1083525648#0,66,NA
-1083527067#0,15,NA
-1083532798#2,47,NA
-1083535036#2,15,NA
-1083535037,7,NA
-1083535999,44,NA
-1083536965#2,48,NA
-1083537973#2,21,NA
-1083607488#0,11,NA
-1083614719,6,NA
-1083614721,28,NA
-1083614733,66,NA
-1083614744#2,26,NA
-1083617993,39,NA
-1083722299,31,NA
-1083722301,41,NA
-1083722310,3,NA
-1083722320#0,21,NA
-1083722320#1,2,NA
-1083729262,29,NA
-1083736845,43,NA
-1083736848#0,21,NA
-1083737429#0,37,NA
-1083737429#1,32,NA
-1083739216,22,NA
-1083746142,64,NA
-1083747763,39,NA
-1083747792,39,NA
-1083748511,22,NA
-1083979972,13,NA
-1084094075#2,18,NA
-1084094076#0,13,NA
-1084263860,20,NA
-1084267029,52,NA
-1084268756#0,7,NA
-1084426410#2,24,NA
-1084508863,12,NA
-1084541574,56,NA
-1084564789,4,NA
-1084564792#0,3,NA
-1084564792#1,15,NA
-1084564794,14,NA
-108457516,81,NA
-1084576741#0,3,NA
-1084601712#0,56,NA
-1084636715,2,NA
-1084636743,3,NA
-1084653617,3,NA
-1084653623,3,NA
-1084702199#0,11,NA
-1084702199#1,13,NA
-1085132033,109,NA
-1085176737,34,NA
-1085423806,32,NA
-1085424252,7,NA
-1085429386,25,NA
-1085545995#0,11,NA
-1085545998#0,20,NA
-1085545998#1,31,NA
-1085546004#1,30,NA
-1085549713#0,9,NA
-1085549713#1,9,NA
-10856598,9,NA
-1085664147,8,NA
-1085753888,20,NA
-1085775716#2,23,NA
-1085775716#5,57,NA
-1085777065,27,NA
-1085840060#1,14,NA
-1085840060#2,16,NA
-1085843754#0,42,NA
-1085843754#1,11,NA
-1085846960,17,NA
-1085847063#0,15,NA
-1085847063#1,14,NA
-1085847090#0,20,NA
-1085847090#1,6,NA
-1085847365,6,NA
-1085847385,21,NA
-1085847388,3,NA
-1085989394,27,NA
-1086002255,21,NA
-1086032980,14,NA
-1086032981#0,47,NA
-1086032981#1,30,NA
-1086032982,10,NA
-10861731,45,NA
-1086217583#0,19,NA
-1086217583#1,16,NA
-1086252052#0,40,NA
-1086252054,40,NA
-1086257064,13,NA
-1086261028,18,NA
-10863267#1,17,NA
-10863267#2,13,NA
-10863267#3,8,NA
-10863267#4,5,NA
-10863267#5,41,NA
-1086328830,30,NA
-1086331704,11,NA
-1086341295,56,NA
-1086341297,37,NA
-1086431431,16,NA
-1086432672,28,NA
-1086435470,27,NA
-10864589,21,NA
-1086565604,3,NA
-1086613182,23,NA
-1086616391,21,NA
-1086792639,11,NA
-1086792944,35,NA
-1086793032,23,NA
-1086945896,25,NA
-1086948907,19,NA
-1086948908#0,12,NA
-1086948908#1,30,NA
-1087069049,31,NA
-1087140235#0,2,NA
-1087140235#1,13,NA
-1087160457,9,NA
-1087160458,8,NA
-1087160471,9,NA
-1087160483,8,NA
-1087160495,9,NA
-1087160496#0,22,NA
-1087160496#1,18,NA
-1087160496#2,18,NA
-1087160497,9,NA
-1087232233#0,6,NA
-1087315648,15,NA
-1087315687#0,18,NA
-1087325890#0,10,NA
-1087383172,5,NA
-1087383179,3,NA
-1087392574,4,NA
-108740345,23,NA
-1087405000#0,7,NA
-1087405000#1,11,NA
-1087422164,15,NA
-1087431004,17,NA
-1087443834,24,NA
-1087443835,29,NA
-1087444217#0,11,NA
-1087444217#1,38,NA
-1087444218,9,NA
-1087449396,4,NA
-1087450538,25,NA
-1087451347,39,NA
-1087453334,7,NA
-1087488129,18,NA
-1087533342,16,NA
-1087556189,33,NA
-1087625055,7,NA
-1087625113,32,NA
-1087629107,8,NA
-1087629109,9,NA
-1087633828,6,NA
-1087640137,10,NA
-1087640138,9,NA
-1087646670,15,NA
-1087671068#0,28,NA
-1087671068#1,9,NA
-1087682389,15,NA
-1087682546,18,NA
-1087687359,46,NA
-1087689484,19,NA
-1087690146,15,NA
-1087696563,14,NA
-1087698783,16,NA
-1087702438,3,NA
-1087718444,62,NA
-1087723972,8,NA
-1087723975,43,NA
-1087728564,21,NA
-1087910405,16,NA
-1087913327,9,NA
-1087913333#0,19,NA
-1087913333#1,8,NA
-1087913334,26,NA
-1087918330,7,NA
-1087930891#0,21,NA
-1087931050,52,NA
-1087931713,14,NA
-1087932371#0,61,NA
-1087932371#1,1,NA
-1087944685#0,12,NA
-1087944685#1,9,NA
-1087944688,9,NA
-1087944694,13,NA
-1087944695,5,NA
-1087946377#0,4,NA
-1087955695,8,NA
-1087955698,30,NA
-1087955699,7,NA
-1088033150,8,NA
-1088103289#0,12,NA
-1088103289#1,24,NA
-1088103289#2,28,NA
-1088103310#0,14,NA
-1088103310#1,9,NA
-1088103485#0,30,NA
-1088103485#1,31,NA
-1088103485#2,34,NA
-1088103589,20,NA
-1088105040#0,32,NA
-1088105040#1,13,NA
-1088105040#2,8,NA
-1088105040#3,8,NA
-1088105040#4,31,NA
-1088105053#0,28,NA
-1088105053#1,8,NA
-1088105054,18,NA
-1088105294,21,NA
-1088105295,20,NA
-1088106169,20,NA
-1088106209,46,NA
-1088106930,24,NA
-1088106931,54,NA
-1088106932#0,21,NA
-1088106932#1,22,NA
-1088331559,40,NA
-1088331562,40,NA
-1088331563#0,40,NA
-1088331564,34,NA
-1088333805,35,NA
-1088355369,43,NA
-1088367222,15,NA
-1088381124,4,NA
-1088469603,20,NA
-1088517981#0,33,NA
-1088531095#0,19,NA
-1088643267,6,NA
-1088656811,4,NA
-1088656812#0,23,NA
-1088673123#0,22,NA
-1088714965#2,9,NA
-1088714990,14,NA
-1088719677,14,NA
-1088792240,17,NA
-1088792424,8,NA
-1088792427,26,NA
-1088792428,38,NA
-1088792470,21,NA
-1088792615,27,NA
-1088841700,28,NA
-1088841701,25,NA
-108889724,39,NA
-1088974956,5,NA
-1088977694,18,NA
-1089023978#0,8,NA
-1089023981,41,NA
-1089025281,66,NA
-1089082483,16,NA
-1089097983,61,NA
-1089244343,15,NA
-1089397276,14,NA
-1089397292,7,NA
-1089397353,31,NA
-1089397425,21,NA
-1089397847,35,NA
-1089409019,21,NA
-1089432384#2,43,NA
-1089432665,26,NA
-1089432666,32,NA
-1089457015,45,NA
-1089457022,35,NA
-1089457028,9,NA
-1089457036#2,38,NA
-1089461664,22,NA
-1089461665,4,NA
-1089461666,4,NA
-1089481116#0,26,NA
-1089481116#1,11,NA
-1089481117,16,NA
-1089509254,8,NA
-1089509260,3,NA
-1089509263,13,NA
-1089536050,7,NA
-1089545365,45,NA
-1089596628,3,NA
-1089609178#0,17,NA
-1089609178#1,4,NA
-1089609186,20,NA
-1089609197,4,NA
-1089609209,16,NA
-1089629972,26,NA
-1089659170,20,NA
-1089659888,18,NA
-1089661813,26,NA
-1089665158,28,NA
-1089666357,87,NA
-1089672262#0,9,NA
-1089672262#4,21,NA
-1089672834#2,58,NA
-1089694870,3,NA
-1089694871,20,NA
-1089694877,27,NA
-1089694882,12,NA
-1089696695,38,NA
-1089784246#2,32,NA
-1089784254#0,32,NA
-1089784254#1,15,NA
-1089784274#0,42,NA
-1089784275,18,NA
-1089784287,68,NA
-1089790135,39,NA
-1089790140,6,NA
-1089790142,8,NA
-1089790144,3,NA
-1089794872,20,NA
-1089814413#0,35,NA
-1089814413#1,15,NA
-1089814419,4,NA
-1089814421#0,7,NA
-1089814422#0,12,NA
-1089814423,16,NA
-1089814425,34,NA
-1089873571,1,NA
-1089878442,17,NA
-108988468#0,32,NA
-108988468#1,1,NA
-1089983343,30,NA
-1089983346,18,NA
-1089983347,12,NA
-1089983349,32,NA
-1089983350,33,NA
-1089983358,2,NA
-1089985876,40,NA
-1090149873,18,NA
-1090233551,21,NA
-1090404623,4,NA
-1090404625#2,9,NA
-1090603292,49,NA
-1090676477#0,3,NA
-1090676477#1,26,NA
-1090738580#1,21,NA
-1090738971#0,13,NA
-1090738971#1,5,NA
-1090745698,10,NA
-1090783726,3,NA
-1090928115,9,NA
-1090941698,10,NA
-1090941701,7,NA
-1090941702,17,NA
-1090949003,31,NA
-1090950860,24,NA
-1090955051#0,32,NA
-1090955051#1,15,NA
-1090955051#2,5,NA
-1090966323,53,NA
-1090997276,55,NA
-1091024215,71,NA
-1091026661,41,NA
-1091047289#0,11,NA
-1091047289#1,10,NA
-1091087765,3,NA
-1091087768,11,NA
-1091087774#0,2,NA
-1091087774#1,7,NA
-1091199059,20,NA
-1091263978,34,NA
-1091353196,20,NA
-1091356268,35,NA
-1091520266,23,NA
-1091569975#0,24,NA
-1091635412,39,NA
-1091642553,7,NA
-1091642554,9,NA
-1091642555,5,NA
-1091642556#0,16,NA
-1091642556#1,14,NA
-1091642557,5,NA
-1091697620,30,NA
-1091708005,58,NA
-1091713473#0,28,NA
-1091803201#0,21,NA
-1091804127,35,NA
-1091804556,56,NA
-1091805063,36,NA
-1091805997,17,NA
-1091806069,18,NA
-1091806366,11,NA
-1091806548,44,NA
-1091866611,74,NA
-1091868404#2,21,NA
-1092045184,34,NA
-1092047884#0,20,NA
-1092047884#1,19,NA
-1092051612#0,28,NA
-1092051612#1,21,NA
-1092052417#0,18,NA
-1092052417#1,16,NA
-1092052418,10,NA
-1092192990,1,NA
-1092194681,52,NA
-1092194689,27,NA
-1092194756#2,43,NA
-1092206625,26,NA
-1092206626,8,NA
-1092310513#0,22,NA
-1092310513#1,12,NA
-1092333466,25,NA
-1092334556,4,NA
-1092334674,3,NA
-1092452486,1,NA
-1092461968,20,NA
-1092461977,19,NA
-1092544136,15,NA
-1092550788,6,NA
-1092554245,67,NA
-1092568029,15,NA
-1092589147,25,NA
-1092602644#0,3,NA
-1092602644#1,13,NA
-1092632094,15,NA
-1092634268,23,NA
-1092635545,29,NA
-1092645062,11,NA
-1092645063,14,NA
-1092645064#2,9,NA
-1092669588,31,NA
-1092669589#2,23,NA
-1092669931,37,NA
-1092670100,48,NA
-1092670150,50,NA
-1092670152,13,NA
-1092670162,34,NA
-1092670183#0,13,NA
-1092670183#1,7,NA
-1092670183#2,15,NA
-1092670183#3,7,NA
-1092670184#0,25,NA
-1092670184#1,18,NA
-1092670193#0,19,NA
-1092670193#1,6,NA
-1092670193#2,18,NA
-1092843560,28,NA
-1092937450#0,11,NA
-1092937450#1,19,NA
-1093029899#0,35,NA
-1093029899#1,1,NA
-109303706#0,16,NA
-109303706#1,19,NA
-109303707,32,NA
-1093045352#2,4,NA
-1093045352#3,4,NA
-1093065755,31,NA
-1093094003,49,NA
-1093106074,11,NA
-1093127541,35,NA
-1093127542,31,NA
-1093233283,44,NA
-1093292968#0,11,NA
-1093296103,31,NA
-1093351810,1,NA
-1093355469,24,NA
-1093377472,70,NA
-1093431648,59,NA
-1093431658,48,NA
-1093431662,43,NA
-1093431676,38,NA
-1093431681,26,NA
-1093481106,12,NA
-1093494462,29,NA
-1093494468,12,NA
-1093494470,23,NA
-1093494471,12,NA
-1093530367,3,NA
-1093533103#0,24,NA
-1093533104#0,4,NA
-1093538781,17,NA
-1093548834#0,18,NA
-1093549448#0,28,NA
-1093549448#1,12,NA
-1093550700,26,NA
-1093565982,18,NA
-1093565984,15,NA
-1093565985,27,NA
-1093565988,18,NA
-1093565989,33,NA
-1093565992,14,NA
-1093572875,24,NA
-1093597908,21,NA
-1093597996,8,NA
-1093597997,23,NA
-1093614721,41,NA
-1093614723,25,NA
-1093656441,10,NA
-1093730526,1,NA
-1093730529,10,NA
-1093730542,12,NA
-1093740391,9,NA
-1093802870,15,NA
-1093907098,15,NA
-1093907101,42,NA
-1093907113,25,NA
-1093907162#0,12,NA
-1093907162#1,13,NA
-1093907163#0,11,NA
-1093907163#1,11,NA
-1093907166,23,NA
-1093907167,13,NA
-1093907204,18,NA
-1093907208,17,NA
-1093907215,13,NA
-1094012343,3,NA
-1094012345,2,NA
-1094052276#2,31,NA
-10940606,17,NA
-1094233981,35,NA
-1094234009,27,NA
-1094234064#0,15,NA
-1094234064#1,15,NA
-1094234065,32,NA
-1094234104,18,NA
-1094260453,50,NA
-10942985,47,29
-10943732#0,29,NA
-10943732#1,18,NA
-10943732#2,19,NA
-10943907#0,13,NA
-10943907#1,25,NA
-1094395962,4,NA
-10943971,7,NA
-1094423252#0,22,NA
-10945009#0,29,NA
-10945009#1,18,NA
-10945137,30,NA
-10945259,24,NA
-1094529354,21,NA
-1094529370,9,NA
-1094529379,24,NA
-1094529397,13,NA
-1094529398,13,NA
-1094529406,18,NA
-1094529413,62,NA
-1094529702,28,NA
-1094529703,28,NA
-1094529705,13,NA
-1094529720,24,NA
-1094529722#0,12,NA
-1094529722#1,10,NA
-1094529723,8,NA
-1094529726,19,NA
-1094529727,11,NA
-1094529728,19,NA
-1094529729,37,NA
-1094529730,12,NA
-1094774004,42,NA
-10947989,168,62
-10948718#0,12,NA
-10948806#0,23,NA
-10948806#1,9,NA
-10948806#2,24,NA
-10949205,4,NA
-10950037,7,NA
-10950131,28,NA
-10950296#0,32,NA
-10950296#1,29,NA
-10950296#2,4,NA
-1095082967,12,NA
-1095128969,13,NA
-10951433#0,7,NA
-10951433#1,24,NA
-1095165471,20,NA
-1095165492,37,NA
-1095165509,16,NA
-1095165510,18,NA
-1095165528,16,NA
-1095165529#0,20,NA
-1095165529#1,17,NA
-1095171390,16,NA
-10952802#1,18,NA
-1095291370,5,NA
-1095295158,6,NA
-1095295160,3,NA
-1095295161#2,10,NA
-1095306840#1,3,NA
-10953274#1,4,NA
-10953274#2,5,NA
-10953274#3,17,NA
-10953274#4,6,NA
-10953321#0,6,NA
-10953348,21,NA
-1095339168#2,5,NA
-10953410#0,24,NA
-10953410#1,22,NA
-10953662,46,NA
-1095395133,4,NA
-1095395142#0,80,NA
-1095395142#2,30,NA
-1095407470,4,NA
-1095407474,32,NA
-109541372,30,NA
-1095527715,11,NA
-1095583429,2,NA
-1095644093,32,NA
-1095644096#2,13,NA
-1095644098,21,NA
-1095644099,14,NA
-1095644106,45,NA
-1095644109#2,13,NA
-1095644110,27,NA
-1095644111,36,NA
-1095763090,3,NA
-1095763091,33,NA
-1095763092#0,27,NA
-1095783283,5,NA
-1095789858,20,NA
-1095789869,32,NA
-1095918847#0,62,NA
-1095918847#1,44,NA
-109612314#0,36,NA
-109612314#1,12,NA
-109612320#2,39,NA
-1096195793,4,NA
-1096205613,10,NA
-1096319242,21,NA
-1096319248,25,NA
-1096319264,24,NA
-1096514991,18,NA
-1096514993,18,NA
-1096656032#0,36,NA
-1096656033#0,5,NA
-1096664770,43,NA
-1096664771,25,NA
-1096666763#0,26,NA
-1096666763#1,10,NA
-1096666764,39,NA
-1096685311,7,NA
-1096707407,19,NA
-1096707411,30,NA
-1096709555,36,NA
-1096854464,15,NA
-1096912801,29,NA
-1096912812,17,NA
-1096927750,3,NA
-109694466#0,7,NA
-109694466#1,5,NA
-1096948713,8,NA
-1097101107,57,NA
-1097160403,6,NA
-1097223934#0,11,NA
-1097224106#2,5,NA
-1097263684,25,NA
-1097265127,24,NA
-1097265791,28,NA
-1097267247,49,NA
-1097289880#0,29,NA
-1097289880#1,14,NA
-1097304404#0,6,NA
-1097304404#1,13,NA
-1097304405#0,5,NA
-1097304405#1,45,NA
-1097304411#2,8,NA
-1097304411#3,6,NA
-1097313405,16,NA
-1097421914#0,19,NA
-1097421914#1,19,NA
-1097421914#2,6,NA
-1097421914#3,14,NA
-1097421915#0,21,NA
-1097465357,18,NA
-1097469371,7,NA
-1097470714,15,NA
-1097482030,20,NA
-1097492672,46,NA
-1097492675#0,35,NA
-1097492675#1,18,NA
-1097608873,27,NA
-1097611130,12,NA
-1097611131,29,NA
-1097611132,23,NA
-1097611135,12,NA
-1097611136,7,NA
-1097655433,27,NA
-1097668461,13,NA
-1097677078,12,NA
-1097677460,29,NA
-109767908#1,14,NA
-109767908#2,27,NA
-1097685283,17,NA
-1097689292,12,NA
-1097689717,9,NA
-1097694033#1,18,NA
-1097924830,31,NA
-1097940652,28,NA
-1098000406,2,NA
-1098142662,16,NA
-1098142667,19,NA
-1098142671,23,NA
-1098145647#0,2,NA
-1098145651,62,NA
-1098145653#0,2,NA
-1098152063,13,NA
-1098152075,22,NA
-1098152076,26,NA
-1098209264,17,NA
-1098281964,27,NA
-1098281965,16,NA
-1098325555,36,NA
-1098325557#0,20,NA
-1098325557#1,20,NA
-1098372960,12,NA
-1098427815#0,21,NA
-1098427815#1,20,NA
-1098427815#2,24,NA
-1098427815#3,6,NA
-1098427815#4,10,NA
-1098427816,10,NA
-1098427834#0,12,NA
-1098427834#1,31,NA
-1098427835,43,NA
-1098444307,26,NA
-1098447838,22,NA
-1098447839,13,NA
-1098566017,5,NA
-1098566221,14,NA
-1098566377,15,NA
-1098595194,53,NA
-1098704068,25,NA
-1098704076,11,NA
-1098707979,48,NA
-1098726633#0,13,NA
-1098726634,15,NA
-1098728922,22,NA
-1098728923,28,NA
-1098728925#0,38,NA
-1098728925#1,34,NA
-1098755129,7,NA
-1098757329,18,NA
-1098766216#0,16,NA
-1098766216#1,12,NA
-1098766218,19,NA
-1098845686,24,NA
-1098856682,34,NA
-1098856714,28,NA
-1098856715,20,NA
-1098856743,16,NA
-1098856744,8,NA
-109894166#2,29,NA
-1098965635,5,NA
-1098965648#0,16,NA
-1098976220,14,NA
-1098976221,17,NA
-1098982713,20,NA
-109902441,19,NA
-10991305,33,NA
-1099222714#2,16,NA
-10994380#0,20,NA
-10994380#1,11,NA
-10994544#0,20,NA
-10994544#1,12,NA
-10994621,6,NA
-10994625,2,NA
-10994739,2,NA
-10994883#0,11,NA
-10994883#1,36,NA
-10994916#0,20,NA
-10994916#1,13,NA
-1099497920,89,NA
-10995304#0,15,NA
-10995304#1,16,NA
-10995304#2,16,NA
-10995304#3,16,NA
-10995304#4,16,NA
-10995304#5,16,NA
-10995390#0,11,NA
-10995390#1,17,NA
-10995390#2,16,NA
-10995479,25,NA
-10995524#0,21,NA
-10995524#1,17,NA
-10995578#0,17,NA
-10995578#1,17,NA
-10995646#0,5,NA
-10995646#1,10,NA
-10995848#0,17,NA
-10995848#1,5,NA
-1099616769,39,NA
-1099617464,27,NA
-1099638666,25,NA
-1099639390,17,NA
-1099799730,8,NA
-1099800532#2,4,NA
-1099800568#1,9,NA
-1099800637,21,NA
-1099800920,7,NA
-1099803419,9,NA
-10999475,4,NA
-10999901,20,NA
-11000137,41,NA
-11000386#0,6,NA
-11000386#1,17,NA
-11000386#2,10,NA
-11001451,12,NA
-1100618198,8,NA
-1100621143,28,NA
-1100624006,41,NA
-1100630650,20,NA
-1100646719,33,NA
-1100646850,31,NA
-1100646881,48,NA
-1100646919,34,NA
-1100646924,30,NA
-1100646993,33,NA
-1100646994,29,NA
-1100647005,46,NA
-1100651576,13,NA
-1100654787,18,NA
-1100681911,9,NA
-1100699213,9,NA
-1100713915,40,NA
-1100717697,10,NA
-1100723921,20,NA
-1100726698,35,NA
-11007525,86,NA
-11007548,9,NA
-11007801#0,6,NA
-11007801#1,16,NA
-11007801#2,16,NA
-11007801#3,20,NA
-1100784732#1,43,NA
-11007849#0,59,NA
-11007849#1,11,NA
-11007849#2,61,NA
-1100785868,28,NA
-1100786084,55,NA
-1100786213#0,21,NA
-1100786213#1,20,NA
-1100787594,48,NA
-1100787596,29,NA
-1100789319,38,NA
-1100791905#1,25,NA
-1100792594,10,NA
-11008123#0,9,NA
-11008123#1,15,NA
-11008123#2,60,NA
-11008206#0,23,NA
-11008206#1,43,NA
-1100822610,21,NA
-1100822834,24,NA
-11008373#0,7,NA
-11008373#1,4,NA
-11008373#2,2,NA
-11008388#0,23,NA
-11008388#1,11,NA
-11008433#0,8,NA
-11008433#1,6,NA
-11008433#2,54,NA
-11008433#3,17,NA
-11008433#4,4,NA
-11008433#5,4,NA
-11008510,38,NA
-11008589#0,14,NA
-11008589#1,52,NA
-1100882225,86,NA
-1100883334,69,NA
-1100884511#0,29,NA
-1100884512,12,NA
-11008961#0,45,NA
-11008961#1,26,NA
-11008961#2,11,NA
-11008961#3,10,NA
-11008961#4,20,NA
-1100903092,56,NA
-11009143,23,NA
-11009167#0,31,NA
-11009167#1,13,NA
-11009167#2,13,NA
-11009203,26,NA
-11009244#0,21,NA
-11009244#1,20,NA
-11009307#0,31,NA
-11009307#1,23,NA
-11009307#2,11,NA
-11009307#3,9,NA
-11009307#4,9,NA
-11009307#5,30,NA
-11009381#0,23,NA
-11009381#1,19,NA
-11009398#0,19,NA
-11009398#1,23,NA
-11009402,35,NA
-11009426,25,NA
-11009464,141,NA
-1100946910,31,NA
-1100949556,15,NA
-1101009830#2,5,NA
-1101009908,36,NA
-1101009909,2,NA
-1101009910,40,NA
-1101009911,26,NA
-1101010196#0,39,NA
-1101010197,38,NA
-1101010198,21,NA
-1101010199,20,NA
-1101041056,22,NA
-1101059958,24,NA
-1101059960,55,NA
-1101060885#1,74,NA
-1101060970,63,NA
-1101061001,64,NA
-1101061545#1,42,NA
-1101061556#1,53,NA
-1101061557#2,27,NA
-1101061994#1,42,NA
-1101062305#1,42,NA
-1101062858#1,86,NA
-1101063188#1,28,NA
-1101065579,14,NA
-1101065798#1,12,NA
-1101065982#1,24,NA
-1101071565,27,NA
-1101071971,32,NA
-1101072355#1,35,NA
-1101072592#1,35,NA
-1101083333#1,61,NA
-1101185157,28,NA
-1101186016#1,12,NA
-1101186018,5,NA
-1101188114,6,NA
-1101189114,94,NA
-1101189189#1,16,NA
-1101189220#1,30,NA
-1101189360,54,NA
-1101189361#1,17,NA
-1101189578,26,NA
-1101189579,35,NA
-1101189714,27,NA
-1101189715,8,NA
-1101189743,25,NA
-1101189749,28,NA
-1101190051#1,40,NA
-1101200721#1,15,NA
-1101200759,20,NA
-1101200760#1,16,NA
-1101200769,29,NA
-1101200865#0,24,NA
-1101200866,26,NA
-1101200868#2,53,NA
-1101200914#1,27,NA
-1101202244,27,1
-1101202374#1,25,NA
-1101202375#1,17,NA
-1101203537#0,9,NA
-1101203537#1,18,NA
-1101203537#2,19,NA
-1101203537#3,17,NA
-1101203538#1,39,NA
-1101273757,34,NA
-1101274977,59,NA
-1101287654,30,NA
-11013506#0,18,NA
-11013506#1,19,NA
-11013635#0,19,NA
-11013635#1,30,NA
-11013635#2,30,NA
-11013635#3,21,NA
-11013652#0,28,NA
-11013652#1,22,NA
-11013652#2,21,NA
-11013652#3,35,NA
-11013652#4,13,NA
-11013652#5,15,NA
-11013806#0,10,NA
-11013806#1,5,NA
-11013806#2,20,NA
-11013806#3,2,NA
-11013851#0,33,NA
-11013851#1,19,NA
-11013864,29,NA
-11013909#0,21,NA
-11013909#1,22,NA
-11013909#2,17,NA
-11013909#3,18,NA
-11013961#0,36,NA
-11013961#1,26,NA
-1101403629,32,NA
-1101404244,62,NA
-1101405165#1,30,NA
-1101405166,20,NA
-1101405291,49,NA
-1101405292#0,39,NA
-1101405300,25,NA
-1101405387#1,38,NA
-1101405554#1,83,NA
-1101406286,27,NA
-1101406287#1,22,NA
-1101407176#1,3,NA
-1101407177#1,49,NA
-1101407406,18,NA
-1101407407,23,NA
-1101407425#0,35,NA
-1101407426#0,22,NA
-1101407426#1,35,NA
-1101407463#1,27,NA
-1101408689#1,3,NA
-1101408691#1,28,NA
-1101408766,11,NA
-11014102#0,35,NA
-11014102#1,18,NA
-11014102#2,17,NA
-11014123#0,17,NA
-11014123#1,16,NA
-11014123#3,21,NA
-11014123#4,11,NA
-11014231,39,NA
-1101424507#0,5,NA
-11014362#0,30,NA
-11014362#1,30,NA
-11014362#2,17,NA
-11014362#3,7,NA
-1101445418,32,NA
-11014455,45,NA
-1101448293,35,NA
-11014507#0,24,NA
-11014507#1,52,NA
-11014507#2,25,NA
-11014507#3,18,NA
-11014532,35,NA
-1101455352,20,NA
-11014578#0,27,NA
-11014578#1,24,NA
-11014612,33,NA
-11014639,35,NA
-11014692#0,44,NA
-11014692#1,37,NA
-11014692#2,40,NA
-11014709#0,14,NA
-11014709#1,19,NA
-11014728#0,16,NA
-11014728#1,16,NA
-11014728#2,40,NA
-11014728#3,38,NA
-1101474907,8,NA
-1101475116,33,NA
-1101475632#1,35,NA
-11014758#0,23,NA
-11014758#1,6,NA
-11014779,41,NA
-11014829,40,NA
-110149637#0,25,NA
-110149638,36,NA
-1101502992,25,NA
-1101503092,31,NA
-1101503967#0,28,NA
-1101503967#1,6,NA
-1101503967#2,15,NA
-1101509234,16,NA
-1101509235,18,NA
-11015155#0,29,NA
-11015155#1,19,NA
-11015317#0,20,NA
-11015317#1,19,NA
-11015317#2,19,NA
-11015317#3,34,NA
-11015317#4,21,NA
-1101555370,8,9
-11015656#0,24,NA
-11015656#1,39,NA
-11015656#2,21,NA
-11015789,42,NA
-1101584798,17,NA
-1101584811,22,NA
-1101746159,11,NA
-1101746737#0,18,NA
-1101803172#2,8,NA
-1101819487,47,NA
-1101819503#0,9,NA
-1101834049#0,15,NA
-1101834061#2,36,NA
-1101834072,35,NA
-1101834074,38,NA
-1101906942,35,NA
-1101907785,18,NA
-1101926472#0,15,NA
-1101926655,19,NA
-1101935428,19,NA
-1101961737,50,NA
-1101972586#0,19,NA
-1101972586#1,31,NA
-1101972586#2,23,NA
-1102154067,33,NA
-1102154068,9,NA
-1102154070,15,NA
-1102154084,26,NA
-1102176150,28,NA
-1102182303,4,NA
-1102182304,30,NA
-1102243383#1,16,NA
-11022844#0,23,NA
-11022844#1,16,NA
-11022844#2,19,NA
-11023033,41,NA
-1102323792#0,31,NA
-1102323793,33,NA
-1102323795#0,46,NA
-1102323795#1,32,NA
-1102323796#0,42,NA
-1102323798#0,37,NA
-1102323798#1,32,NA
-1102323801,49,NA
-1102323802,15,NA
-1102323803,49,NA
-1102343182,20,NA
-1102343184,20,NA
-1102356305,12,NA
-1102356546,35,NA
-1102361400#0,35,NA
-1102361400#1,17,NA
-1102361400#2,19,NA
-1102363861,51,NA
-1102369941,14,NA
-1102369945#0,10,NA
-1102369945#1,16,NA
-1102369946,32,NA
-1102369962,19,NA
-1102369963,17,NA
-1102369967#0,4,NA
-1102369975,25,NA
-1102369987,36,NA
