pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
home_79200.0---work_15000.0	1	0	1	0	0	0	0	0	0	0	0	0	0
home_79200.0---work_15600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_79200.0---work_16800.0	0	0	0	2	0	0	0	0	0	0	0	0	0
home_79200.0---work_17400.0	0	0	1	0	1	0	0	0	0	0	0	0	0
home_79200.0---work_1800.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_79200.0---work_18000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_79200.0---work_6600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---car interaction	86	15	11	2	2	1	0	0	0	0	0	0	0
home_79800.0---leisure_12600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---leisure_13200.0	0	0	0	2	0	0	0	0	0	0	0	0	0
home_79800.0---leisure_14400.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---leisure_15600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
home_79800.0---leisure_16800.0	1	0	0	1	0	1	0	0	0	0	0	0	0
home_79800.0---leisure_17400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---leisure_1800.0	0	0	1	0	0	0	1	0	0	0	0	0	0
home_79800.0---leisure_2400.0	0	0	1	0	1	0	0	0	1	0	0	0	0
home_79800.0---leisure_3000.0	0	0	0	0	0	1	1	0	0	0	0	0	0
home_79800.0---leisure_600.0	1	1	2	1	0	0	0	0	0	0	0	0	0
home_79800.0---leisure_6000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---leisure_7800.0	0	1	0	0	0	0	1	0	0	0	0	0	0
home_79800.0---other_1200.0	3	1	3	3	1	0	0	0	0	0	0	0	0
home_79800.0---other_12600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_79800.0---other_13800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---other_14400.0	1	0	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---other_15000.0	1	0	0	0	0	0	1	0	0	0	0	0	0
home_79800.0---other_15600.0	0	0	0	1	0	0	0	0	0	1	0	0	0
home_79800.0---other_16200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---other_16800.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_79800.0---other_17400.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---other_1800.0	0	3	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---other_2400.0	1	0	1	1	1	0	0	0	0	0	0	0	0
home_79800.0---other_3000.0	2	1	2	1	0	0	0	0	0	0	0	0	0
home_79800.0---other_600.0	1	9	7	3	3	1	0	1	0	0	1	0	0
home_79800.0---other_7200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_79800.0---pt interaction	19	32	10	3	1	0	0	0	0	0	0	0	0
home_79800.0---ride interaction	23	2	0	0	0	1	0	0	0	0	0	0	0
home_79800.0---shopping_11400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---shopping_1200.0	0	1	2	1	0	0	0	0	0	0	0	0	0
home_79800.0---shopping_12000.0	1	2	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---shopping_13800.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_79800.0---shopping_1800.0	0	1	2	2	1	0	0	0	0	0	0	0	0
home_79800.0---shopping_2400.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---shopping_5400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---shopping_600.0	4	8	5	3	6	0	0	0	0	0	0	0	0
home_79800.0---shopping_7200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_79800.0---shopping_7800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_79800.0---shopping_9000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---work_10800.0	0	0	0	0	0	0	0	0	0	1	0	0	0
home_79800.0---work_12000.0	0	0	0	0	1	1	0	0	2	1	0	0	0
home_79800.0---work_13800.0	0	0	2	1	0	0	0	0	0	0	0	0	0
home_79800.0---work_14400.0	2	1	0	0	0	0	0	0	0	0	0	0	0
home_79800.0---work_15000.0	0	1	0	0	1	1	0	0	0	0	0	0	0
home_79800.0---work_15600.0	0	0	1	0	0	1	1	0	0	0	0	0	0
home_79800.0---work_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	1
home_79800.0---work_600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_80400.0---car interaction	91	21	4	0	2	0	0	0	0	0	1	1	0
home_80400.0---leisure_1200.0	0	0	0	2	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_15600.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_16200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_1800.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_2400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_3000.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_600.0	0	0	1	1	2	0	0	0	0	0	0	0	0
home_80400.0---leisure_6600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_7200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_8400.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---leisure_9000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---other_1200.0	0	2	2	2	1	0	1	0	0	0	0	0	0
home_80400.0---other_12600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
home_80400.0---other_14400.0	1	0	0	2	0	0	0	0	0	0	0	0	0
home_80400.0---other_15000.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---other_15600.0	0	0	0	3	1	0	0	0	0	0	0	0	0
home_80400.0---other_16200.0	1	1	0	1	0	0	0	0	0	0	0	0	0
home_80400.0---other_16800.0	1	0	1	0	0	0	0	0	0	0	0	0	0
home_80400.0---other_1800.0	0	2	1	1	1	0	0	0	0	0	0	0	0
home_80400.0---other_2400.0	0	1	0	1	0	0	1	0	0	0	0	0	0
home_80400.0---other_3000.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_80400.0---other_600.0	3	5	8	5	5	2	1	0	0	0	0	0	1
home_80400.0---other_6000.0	0	0	0	1	0	0	1	0	0	0	0	0	0
home_80400.0---other_7200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_80400.0---pt interaction	17	16	9	11	3	0	0	0	0	0	0	0	0
home_80400.0---ride interaction	29	1	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---shopping_1200.0	0	1	2	2	1	0	0	1	0	0	1	0	0
home_80400.0---shopping_13200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_80400.0---shopping_1800.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_80400.0---shopping_2400.0	0	0	0	1	1	0	0	1	0	0	0	0	0
home_80400.0---shopping_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---shopping_4800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---shopping_600.0	4	1	3	2	3	1	0	0	0	1	0	0	0
home_80400.0---shopping_7800.0	0	0	1	0	1	0	0	0	0	0	0	0	0
home_80400.0---shopping_9600.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_80400.0---work_12000.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_80400.0---work_12600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_80400.0---work_13800.0	0	2	0	1	0	0	0	0	0	0	0	0	0
home_80400.0---work_16200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_80400.0---work_3000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_80400.0---work_3600.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_80400.0---work_4200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_80400.0---work_8400.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_81000.0---car interaction	103	15	9	3	2	0	1	0	0	0	0	0	0
home_81000.0---leisure_10800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_81000.0---leisure_12600.0	0	0	0	0	0	0	0	0	0	0	1	0	0
home_81000.0---leisure_15600.0	0	2	1	0	0	0	0	0	0	0	0	0	0
home_81000.0---leisure_16200.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---leisure_1800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---leisure_2400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_81000.0---leisure_3000.0	0	1	0	0	0	1	0	0	0	0	0	0	0
home_81000.0---leisure_3600.0	0	0	1	0	0	0	1	0	0	0	0	0	0
home_81000.0---leisure_4800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---leisure_5400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_81000.0---leisure_600.0	0	1	1	1	1	0	0	1	1	0	0	0	0
home_81000.0---leisure_6000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_81000.0---other_1200.0	4	1	1	1	2	1	0	0	0	0	0	1	0
home_81000.0---other_12000.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_81000.0---other_13200.0	0	0	1	0	2	0	0	0	0	0	0	0	0
home_81000.0---other_15600.0	1	2	2	0	1	0	0	0	0	0	0	0	0
home_81000.0---other_1800.0	1	0	1	2	0	1	0	0	0	0	0	0	0
home_81000.0---other_2400.0	1	0	0	0	0	0	1	2	0	0	0	0	0
home_81000.0---other_3000.0	0	0	0	1	1	0	0	0	0	0	0	0	0
home_81000.0---other_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---other_4200.0	1	0	2	1	1	0	0	0	0	0	0	0	0
home_81000.0---other_5400.0	0	2	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---other_600.0	2	7	6	3	3	0	1	0	0	0	0	0	0
home_81000.0---other_6000.0	0	0	1	0	0	0	0	0	1	1	0	0	0
home_81000.0---other_7800.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_81000.0---other_9600.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_81000.0---pt interaction	19	21	13	3	0	0	0	0	0	0	0	0	0
home_81000.0---ride interaction	23	4	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---shopping_1200.0	0	2	4	0	0	0	0	0	0	0	1	0	0
home_81000.0---shopping_15600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_81000.0---shopping_1800.0	0	0	2	1	0	1	0	0	0	0	0	1	0
home_81000.0---shopping_2400.0	0	4	0	0	0	1	1	0	0	0	0	0	0
home_81000.0---shopping_3000.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_81000.0---shopping_3600.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---shopping_4200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---shopping_600.0	4	9	2	2	3	2	0	2	0	0	0	0	0
home_81000.0---shopping_6000.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---shopping_7800.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_81000.0---shopping_9000.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_81000.0---work_12000.0	0	0	1	1	1	1	1	1	0	0	0	0	1
home_81000.0---work_12600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_81000.0---work_13200.0	0	1	0	0	1	0	0	0	0	0	0	0	0
home_81000.0---work_13800.0	0	0	0	0	0	0	0	1	0	0	0	0	0
home_81000.0---work_14400.0	0	0	0	0	0	0	0	1	0	0	0	0	0
home_81000.0---work_15000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_81000.0---work_15600.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_81000.0---work_1800.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_81000.0---work_4800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---car interaction	100	27	7	1	0	0	0	1	0	0	0	0	0
home_81600.0---leisure_1200.0	0	1	0	0	0	0	1	0	0	0	0	0	0
home_81600.0---leisure_13800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---leisure_4800.0	0	0	1	0	0	0	0	0	0	0	0	0	1
home_81600.0---leisure_5400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_81600.0---leisure_600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---leisure_7200.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_81600.0---leisure_8400.0	0	0	0	0	0	0	0	0	0	0	0	1	0
home_81600.0---other_1200.0	0	3	2	0	1	0	1	0	0	0	0	0	0
home_81600.0---other_12000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_81600.0---other_12600.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_81600.0---other_13200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_81600.0---other_15000.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_81600.0---other_15600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---other_1800.0	2	0	2	0	0	0	1	0	1	0	0	0	0
home_81600.0---other_2400.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---other_3000.0	0	1	1	1	0	0	0	0	0	0	0	0	0
home_81600.0---other_5400.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---other_600.0	5	4	7	4	1	4	1	0	0	0	0	0	1
home_81600.0---other_6000.0	0	1	1	1	0	0	0	0	0	0	0	0	0
home_81600.0---other_7200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---other_9000.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_81600.0---pt interaction	18	16	5	3	0	0	0	0	0	0	0	0	0
home_81600.0---ride interaction	21	3	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---shopping_1200.0	0	0	2	0	0	0	2	1	0	0	0	0	0
home_81600.0---shopping_13200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---shopping_13800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_81600.0---shopping_1800.0	0	2	3	0	1	0	1	0	0	0	0	0	0
home_81600.0---shopping_2400.0	0	2	0	1	0	0	0	0	0	0	0	0	0
home_81600.0---shopping_3000.0	2	0	0	1	0	0	0	0	0	0	0	0	0
home_81600.0---shopping_3600.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---shopping_4200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_81600.0---shopping_4800.0	0	0	0	1	0	1	0	0	0	0	0	0	0
home_81600.0---shopping_5400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---shopping_600.0	2	2	5	1	7	1	1	0	0	0	0	0	0
home_81600.0---shopping_9600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_81600.0---work_12000.0	0	1	0	0	0	0	0	0	1	0	0	0	0
home_81600.0---work_13200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_81600.0---work_13800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_81600.0---work_15000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_81600.0---work_15600.0	0	0	0	1	1	0	0	0	0	0	0	0	0
home_81600.0---work_6000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_81600.0---work_8400.0	0	0	0	0	2	0	0	0	0	0	0	0	0
home_82200.0---car interaction	104	22	4	3	0	0	0	0	0	1	0	0	0
home_82200.0---leisure_10200.0	0	0	2	0	1	0	0	0	0	0	0	0	0
home_82200.0---leisure_10800.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_82200.0---leisure_1200.0	0	0	2	0	0	0	0	0	0	0	0	0	0
home_82200.0---leisure_12000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_82200.0---leisure_1800.0	0	1	0	0	0	1	1	0	1	0	0	0	0
home_82200.0---leisure_2400.0	1	0	0	0	1	0	0	0	0	0	0	0	0
home_82200.0---leisure_3000.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_82200.0---leisure_4200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_82200.0---leisure_600.0	0	1	0	1	0	0	1	0	0	0	0	0	0
home_82200.0---leisure_7200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_82200.0---leisure_7800.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_82200.0---leisure_9000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_82200.0---other_10200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_82200.0---other_1200.0	0	0	0	3	2	1	0	0	2	1	0	0	0
home_82200.0---other_13200.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_82200.0---other_13800.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_82200.0---other_14400.0	0	0	2	0	0	0	0	0	0	0	0	0	0
home_82200.0---other_1800.0	1	0	1	0	0	0	0	1	0	0	0	0	0
home_82200.0---other_2400.0	0	1	2	0	0	0	0	0	0	0	0	0	0
home_82200.0---other_3000.0	0	1	1	1	0	0	1	0	1	0	0	0	0
home_82200.0---other_3600.0	0	0	0	0	0	0	0	0	0	2	0	0	0
home_82200.0---other_4200.0	0	0	0	0	0	0	1	0	0	0	1	0	0
home_82200.0---other_4800.0	0	0	1	0	0	0	0	1	0	0	0	0	0
home_82200.0---other_5400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_82200.0---other_600.0	11	11	12	2	2	4	1	1	1	0	0	0	1
home_82200.0---other_6000.0	0	0	1	1	0	0	1	0	0	0	0	0	0
home_82200.0---other_6600.0	0	0	1	0	0	0	0	1	0	0	0	0	0
home_82200.0---other_9000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_82200.0---pt interaction	16	22	8	7	0	0	0	0	0	0	0	0	0
home_82200.0---ride interaction	15	5	0	1	1	0	0	0	0	0	0	0	0
home_82200.0---shopping_1200.0	1	1	1	0	0	0	0	0	0	0	0	0	0
home_82200.0---shopping_13200.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_82200.0---shopping_1800.0	1	0	2	1	0	0	0	0	0	0	0	0	0
home_82200.0---shopping_2400.0	1	0	2	1	0	0	0	0	1	0	0	0	0
home_82200.0---shopping_4200.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_82200.0---shopping_600.0	2	3	2	2	1	0	2	0	0	0	1	0	2
home_82200.0---shopping_8400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82200.0---work_11400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82200.0---work_12000.0	2	4	4	2	3	1	0	1	1	0	0	0	0
home_82200.0---work_12600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82200.0---work_6600.0	0	0	0	0	0	0	1	0	0	0	0	0	0
home_82800.0---car interaction	82	24	5	2	2	0	0	0	0	0	0	0	0
home_82800.0---leisure_10200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_1200.0	1	1	1	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_12000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_12600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_13800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_1800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_2400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_3000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_5400.0	1	1	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_600.0	2	2	1	0	0	0	0	0	1	0	0	0	0
home_82800.0---leisure_7200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---leisure_8400.0	0	0	0	0	0	0	0	0	0	1	0	0	0
home_82800.0---leisure_9000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_82800.0---other_1200.0	0	2	4	2	2	0	1	0	0	0	0	0	1
home_82800.0---other_13800.0	0	0	2	0	1	0	0	0	0	0	0	0	0
home_82800.0---other_1800.0	0	1	1	1	0	0	0	0	0	0	0	0	0
home_82800.0---other_2400.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---other_3000.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---other_3600.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_82800.0---other_4200.0	0	0	0	0	0	0	0	0	1	0	0	0	1
home_82800.0---other_600.0	6	14	9	7	2	2	3	1	0	0	0	0	1
home_82800.0---other_6000.0	1	0	1	1	0	0	0	0	0	0	0	0	0
home_82800.0---other_6600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---other_7200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_82800.0---other_7800.0	0	1	1	1	0	0	0	0	0	0	0	0	0
home_82800.0---pt interaction	16	20	13	3	2	0	0	0	0	0	0	0	0
home_82800.0---ride interaction	17	2	1	0	0	0	0	0	0	0	0	0	0
home_82800.0---shopping_1200.0	2	0	0	1	0	1	0	0	0	0	0	0	0
home_82800.0---shopping_12600.0	1	0	0	0	0	0	1	0	0	0	0	0	0
home_82800.0---shopping_13200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_82800.0---shopping_13800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---shopping_14400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---shopping_1800.0	0	0	1	1	0	0	0	0	0	1	0	0	0
home_82800.0---shopping_2400.0	4	1	0	1	2	0	0	0	0	0	0	0	0
home_82800.0---shopping_3600.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---shopping_600.0	3	6	1	3	0	2	0	0	0	0	0	0	0
home_82800.0---shopping_8400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---work_11400.0	0	0	0	0	0	0	0	0	0	0	0	0	1
home_82800.0---work_12000.0	0	2	2	0	2	3	3	0	1	0	0	0	0
home_82800.0---work_12600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---work_14400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_82800.0---work_3000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_82800.0---work_4800.0	0	0	0	0	0	1	0	0	0	0	0	0	0
home_82800.0---work_8400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_83400.0---car interaction	86	19	5	1	0	0	1	0	0	0	0	0	1
home_83400.0---leisure_11400.0	1	0	0	0	0	0	1	0	0	0	0	0	0
home_83400.0---leisure_1200.0	1	0	4	1	0	0	0	1	0	0	0	0	0
home_83400.0---leisure_13200.0	1	1	2	0	0	0	0	0	0	0	0	0	0
home_83400.0---leisure_13800.0	1	1	1	2	1	0	0	0	0	0	0	0	0
home_83400.0---leisure_1800.0	0	0	2	1	1	0	0	0	0	0	0	0	0
home_83400.0---leisure_2400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_83400.0---leisure_3000.0	0	0	0	0	0	0	0	0	0	1	0	0	0
home_83400.0---leisure_3600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---leisure_4800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_83400.0---leisure_5400.0	0	1	0	0	0	0	1	0	0	0	0	0	0
home_83400.0---leisure_600.0	4	1	2	1	0	0	0	0	0	0	0	0	0
home_83400.0---leisure_6000.0	2	0	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---leisure_7800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---leisure_8400.0	0	0	0	0	0	0	0	0	1	0	0	0	0
home_83400.0---other_10800.0	1	0	0	0	0	0	0	0	1	0	0	0	0
home_83400.0---other_11400.0	0	1	0	0	2	0	0	0	0	0	0	0	0
home_83400.0---other_1200.0	3	1	1	0	1	0	0	0	0	0	0	0	0
home_83400.0---other_12000.0	0	0	0	1	1	0	0	0	0	0	0	0	0
home_83400.0---other_12600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
home_83400.0---other_1800.0	1	1	0	0	4	0	1	0	0	0	0	0	0
home_83400.0---other_2400.0	1	2	1	1	1	1	0	0	0	0	0	0	0
home_83400.0---other_4200.0	0	0	0	0	0	0	0	1	0	0	0	0	0
home_83400.0---other_4800.0	2	0	0	1	0	0	0	0	0	0	0	0	0
home_83400.0---other_5400.0	0	0	1	0	0	0	1	0	0	0	0	0	0
home_83400.0---other_600.0	4	2	8	7	1	3	1	0	0	1	0	0	1
home_83400.0---other_6000.0	0	1	0	0	0	1	0	0	0	0	0	0	0
home_83400.0---other_6600.0	0	0	2	0	0	0	0	0	0	0	0	0	0
home_83400.0---other_7800.0	0	0	0	2	0	0	0	0	0	0	0	0	0
home_83400.0---pt interaction	22	20	9	3	0	0	0	0	0	0	0	0	0
home_83400.0---ride interaction	24	1	0	0	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_1200.0	4	1	1	1	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_12000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_12600.0	1	0	0	1	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_1800.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_2400.0	0	0	2	1	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_3000.0	1	0	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_5400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---shopping_600.0	3	2	2	1	0	2	0	0	0	0	0	0	2
home_83400.0---work_11400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
home_83400.0---work_12000.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_83400.0---work_13200.0	0	1	2	1	0	0	0	0	0	0	0	0	0
home_83400.0---work_13800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
home_83400.0---work_8400.0	0	0	0	0	0	0	0	0	0	0	0	1	0
home_8400.0---car interaction	99	15	3	1	3	1	0	0	0	0	0	0	0
home_8400.0---leisure_1200.0	0	3	0	0	0	0	0	0	0	0	0	0	0
home_8400.0---leisure_14400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_8400.0---leisure_1800.0	1	3	1	0	0	0	1	0	0	0	0	0	0
home_8400.0---leisure_2400.0	0	1	0	1	0	0	1	0	0	0	0	0	0
home_8400.0---leisure_3000.0	0	0	1	0	1	0	0	0	0	0	0	0	0
home_8400.0---leisure_3600.0	0	0	1	1	0	0	0	0	0	0	0	0	0
home_8400.0---leisure_4800.0	0	1	1	0	0	0	1	0	0	0	0	0	0
home_8400.0---leisure_600.0	1	1	1	2	0	1	1	0	0	0	0	0	1
home_8400.0---leisure_6000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_8400.0---other_10800.0	0	1	1	0	0	0	0	0	0	0	0	0	0
home_8400.0---other_1200.0	2	1	5	0	3	1	0	0	0	0	0	0	0
home_8400.0---other_13800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
home_8400.0---other_15000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
home_8400.0---other_1800.0	2	1	2	3	0	0	2	0	0	0	0	0	0
home_8400.0---other_2400.0	2	4	5	1	3	0	0	0	0	0	0	0	0
home_8400.0---other_3000.0	0	0	2	0	0	0	0	0	0	0	0	0	0
home_8400.0---other_3600.0	0	0	0	0	0	1	0	0	0	1	0	1	1
home_8400.0---other_4200.0	0	0	2	0	0	0	0	0	0	0	0	0	0
